codigo_postal,estado,municipio,ciudad,tipo_asentamiento,asentamiento,clave_oficina
16840,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Santa Cruz Chavarrieta,16001
16850,Ciudad de México,Xochimilco,Ciudad de México,Barrio,Chapultepec,16001
16860,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Santa Cruz de Guadalupe,16001
16880,Ciudad de México,Xochimilco,Ciudad de México,Pueblo,Santa Cecilia Tepetlapa,16001
16900,Ciudad de México,Xochimilco,Ciudad de México,Pueblo,San Francisco Tlalnepantla,16001
05270,Ciudad de México,Cuajimalpa de Morelos,Ciudad de México,Colonia,Manzanastitla,05501
05280,Ciudad de México,Cuajimalpa de Morelos,Ciudad de México,Colonia,Adolfo López Mateos,05501
05310,Ciudad de México,Cuajimalpa de Morelos,Ciudad de México,Colonia,El Molinito,05501
05320,Ciudad de México,Cuajimalpa de Morelos,Ciudad de México,Colonia,El Yaqui,05501
05330,Ciudad de México,Cuajimalpa de Morelos,Ciudad de México,Colonia,Lomas de Memetla,05501
05330,Ciudad de México,Cuajimalpa de Morelos,Ciudad de México,Colonia,Memetla,05501
05330,Ciudad de México,Cuajimalpa de Morelos,Ciudad de México,Colonia,Ampliación Memetla,05501
05330,Ciudad de México,Cuajimalpa de Morelos,Ciudad de México,Colonia,Ampliación el Yaqui,05501
05348,Ciudad de México,Cuajimalpa de Morelos,Ciudad de México,Colonia,Santa Fe Cuajimalpa,05501
05360,Ciudad de México,Cuajimalpa de Morelos,Ciudad de México,Colonia,Locaxco,05501
05370,Ciudad de México,Cuajimalpa de Morelos,Ciudad de México,Colonia,Las Tinajas,05501
05379,Ciudad de México,Cuajimalpa de Morelos,Ciudad de México,Colonia,Lomas de San Pedro,05501
05400,Ciudad de México,Cuajimalpa de Morelos,Ciudad de México,Colonia,El Tianguillo,05501
05410,Ciudad de México,Cuajimalpa de Morelos,Ciudad de México,Pueblo,San Lorenzo Acopilco,05501
05410,Ciudad de México,Cuajimalpa de Morelos,Ciudad de México,Colonia,1° de Mayo,05501
05500,Ciudad de México,Cuajimalpa de Morelos,Ciudad de México,Colonia,Contadero,05501
05520,Ciudad de México,Cuajimalpa de Morelos,Ciudad de México,Colonia,La Venta,05501
05530,Ciudad de México,Cuajimalpa de Morelos,Ciudad de México,Colonia,Abdías García Soto,05501
05600,Ciudad de México,Cuajimalpa de Morelos,Ciudad de México,Pueblo,San Mateo Tlaltenango,05501
05610,Ciudad de México,Cuajimalpa de Morelos,Ciudad de México,Pueblo,Santa Rosa Xochiac,05501
05700,Ciudad de México,Cuajimalpa de Morelos,Ciudad de México,Colonia,Cruz Blanca,05501
05710,Ciudad de México,Cuajimalpa de Morelos,Ciudad de México,Colonia,Las Maromas,05501
05730,Ciudad de México,Cuajimalpa de Morelos,Ciudad de México,Colonia,Xalpa,05501
05750,Ciudad de México,Cuajimalpa de Morelos,Ciudad de México,Colonia,La Pila,05501
05760,Ciudad de México,Cuajimalpa de Morelos,Ciudad de México,Colonia,Las Lajas,05501
05780,Ciudad de México,Cuajimalpa de Morelos,Ciudad de México,Colonia,Agua Bendita,05501
05790,Ciudad de México,Cuajimalpa de Morelos,Ciudad de México,Colonia,Puerto Las Cruces,05501
06000,Ciudad de México,Cuauhtémoc,Ciudad de México,Colonia,Centro (Área 1),06002
06010,Ciudad de México,Cuauhtémoc,Ciudad de México,Colonia,Centro (Área 2),06002
06020,Ciudad de México,Cuauhtémoc,Ciudad de México,Colonia,Centro (Área 3),06002
06030,Ciudad de México,Cuauhtémoc,Ciudad de México,Colonia,Tabacalera,06002
06040,Ciudad de México,Cuauhtémoc,Ciudad de México,Colonia,Centro (Área 4),06002
06050,Ciudad de México,Cuauhtémoc,Ciudad de México,Colonia,Centro (Área 5),06002
06060,Ciudad de México,Cuauhtémoc,Ciudad de México,Colonia,Centro (Área 6),06002
06070,Ciudad de México,Cuauhtémoc,Ciudad de México,Colonia,Centro (Área 7),06002
06080,Ciudad de México,Cuauhtémoc,Ciudad de México,Colonia,Centro (Área 8),06002
06090,Ciudad de México,Cuauhtémoc,Ciudad de México,Colonia,Centro (Área 9),06002
06100,Ciudad de México,Cuauhtémoc,Ciudad de México,Colonia,Hipódromo,06401
06140,Ciudad de México,Cuauhtémoc,Ciudad de México,Colonia,Condesa,06401
06170,Ciudad de México,Cuauhtémoc,Ciudad de México,Colonia,Hipódromo Condesa,06401
06200,Ciudad de México,Cuauhtémoc,Ciudad de México,Colonia,Morelos,06401
06220,Ciudad de México,Cuauhtémoc,Ciudad de México,Colonia,Peralvillo,06401
06240,Ciudad de México,Cuauhtémoc,Ciudad de México,Colonia,Valle Gómez,06401
06250,Ciudad de México,Cuauhtémoc,Ciudad de México,Colonia,Ex-Hipódromo de Peralvillo,06401
06270,Ciudad de México,Cuauhtémoc,Ciudad de México,Colonia,Maza,06401
06280,Ciudad de México,Cuauhtémoc,Ciudad de México,Colonia,Felipe Pescador,06401
06300,Ciudad de México,Cuauhtémoc,Ciudad de México,Colonia,Guerrero,06401
06350,Ciudad de México,Cuauhtémoc,Ciudad de México,Colonia,Buenavista,06401
06400,Ciudad de México,Cuauhtémoc,Ciudad de México,Colonia,Santa María la Ribera,06401
06430,Ciudad de México,Cuauhtémoc,Ciudad de México,Colonia,Santa María Insurgentes,06401
06450,Ciudad de México,Cuauhtémoc,Ciudad de México,Colonia,Atlampa,06401
06470,Ciudad de México,Cuauhtémoc,Ciudad de México,Colonia,San Rafael,06401
06500,Ciudad de México,Cuauhtémoc,Ciudad de México,Colonia,Cuauhtémoc,06401
06600,Ciudad de México,Cuauhtémoc,Ciudad de México,Colonia,Juárez,06401
06700,Ciudad de México,Cuauhtémoc,Ciudad de México,Colonia,Roma Norte,06401
08800,Ciudad de México,Iztacalco,Ciudad de México,Barrio,Santiago Sur,08231
08810,Ciudad de México,Iztacalco,Ciudad de México,Colonia,Reforma Iztaccíhuatl Norte,08231
08830,Ciudad de México,Iztacalco,Ciudad de México,Colonia,Militar Marte,08231
08840,Ciudad de México,Iztacalco,Ciudad de México,Colonia,Reforma Iztaccíhuatl Sur,08231
08900,Ciudad de México,Iztacalco,Ciudad de México,Colonia,INFONAVIT Iztacalco,08231
08910,Ciudad de México,Iztacalco,Ciudad de México,Barrio,Santa Cruz,08231
08920,Ciudad de México,Iztacalco,Ciudad de México,Colonia,Jardines Tecma,08231
08930,Ciudad de México,Iztacalco,Ciudad de México,Colonia,Campamento 2 de Octubre,08231
09000,Ciudad de México,Iztapalapa,Ciudad de México,Barrio,La Asunción,09081
09000,Ciudad de México,Iztapalapa,Ciudad de México,Barrio,San Ignacio,09081
09000,Ciudad de México,Iztapalapa,Ciudad de México,Barrio,San José,09081
09000,Ciudad de México,Iztapalapa,Ciudad de México,Barrio,San Lucas,09081
09000,Ciudad de México,Iztapalapa,Ciudad de México,Barrio,San Pablo,09081
09000,Ciudad de México,Iztapalapa,Ciudad de México,Barrio,San Pedro,09081
09000,Ciudad de México,Iztapalapa,Ciudad de México,Barrio,Santa Bárbara,09081
09010,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Real del Moral,09081
09020,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Doctor Alfonso Ortiz Tirado,09081
09030,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Paseos de Churubusco,09081
09040,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Central de Abasto,09081
09060,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Escuadrón 201,09081
09060,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Sector Popular,09081
09070,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Granjas de San Antonio,09081
09080,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Cacama,09081
09089,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Unidad Modelo,09081
09090,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Héroes de Churubusco,09081
09099,Ciudad de México,Iztapalapa,Ciudad de México,Pueblo,Mexicaltzingo,09081
09100,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Juan Escutia,09181
09130,Ciudad de México,Iztapalapa,Ciudad de México,Pueblo,San Lorenzo Xicotencatl,09181
09140,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Santa Martha Acatitla Norte,09181
09180,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Ermita Zaragoza,09181
09200,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Unidad Vicente Guerrero,09201
09208,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Chinampac de Juárez,09201
09209,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Renovación,09201
09210,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Tepalcates,09201
09220,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Unidad Ejército Constitucionalista,09201
09230,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Álvaro Obregón,09201
09230,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Ejército de Oriente,09201
09230,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,El Paraíso,09201
09230,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,José María Morelos y Pavón,09201
09239,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Ejército de Oriente Zona Peñón,09201
09240,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Progresista,09201
09250,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,La Regadera,09201
09260,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Constitución de 1917,09201
09270,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Colonial Iztapalapa,09201
09280,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Jacarandas,09201
09290,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Santa Cruz Meyehualco,09201
09300,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Guadalupe del Moral,09201
09310,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Leyes de Reforma 1a Sección,09201
09310,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Leyes de Reforma 2a Sección,09201
09310,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Leyes de Reforma 3a Sección,09201
09319,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Cuchilla del Moral,09201
09320,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Sideral,09201
09350,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Albarrada,09201
09359,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Eva Sámano de López Mateos,09201
10370,Ciudad de México,La Magdalena Contreras,Ciudad de México,Colonia,Palmas,10021
10378,Ciudad de México,La Magdalena Contreras,Ciudad de México,Colonia,Atacaxco,10021
10379,Ciudad de México,La Magdalena Contreras,Ciudad de México,Colonia,Vista Hermosa,10021
10380,Ciudad de México,La Magdalena Contreras,Ciudad de México,Colonia,Barros Sierra,10021
10400,Ciudad de México,La Magdalena Contreras,Ciudad de México,Colonia,San Jerónimo Aculco,10701
10500,Ciudad de México,La Magdalena Contreras,Ciudad de México,Colonia,Barrio San Francisco,10581
10580,Ciudad de México,La Magdalena Contreras,Ciudad de México,Colonia,Barranca Seca,10581
10600,Ciudad de México,La Magdalena Contreras,Ciudad de México,Colonia,El Rosal,10581
10610,Ciudad de México,La Magdalena Contreras,Ciudad de México,Colonia,El Toro,10581
10620,Ciudad de México,La Magdalena Contreras,Ciudad de México,Colonia,Potrerillo,10581
10630,Ciudad de México,La Magdalena Contreras,Ciudad de México,Campamento,El Ocotal,10581
10640,Ciudad de México,La Magdalena Contreras,Ciudad de México,Colonia,La Carbonera,10581
10640,Ciudad de México,La Magdalena Contreras,Ciudad de México,Colonia,Pueblo Nuevo Alto,10581
10640,Ciudad de México,La Magdalena Contreras,Ciudad de México,Colonia,Pueblo Nuevo Bajo,10581
10660,Ciudad de México,La Magdalena Contreras,Ciudad de México,Colonia,El Ermitaño,10581
10700,Ciudad de México,La Magdalena Contreras,Ciudad de México,Colonia,Héroes de Padierna,10701
10710,Ciudad de México,La Magdalena Contreras,Ciudad de México,Colonia,Santa Teresa,10901
10800,Ciudad de México,La Magdalena Contreras,Ciudad de México,Colonia,La Cruz,10581
10810,Ciudad de México,La Magdalena Contreras,Ciudad de México,Colonia,San Francisco,10581
10820,Ciudad de México,La Magdalena Contreras,Ciudad de México,Colonia,La Guadalupe,10901
10830,Ciudad de México,La Magdalena Contreras,Ciudad de México,Colonia,La Concepción,10901
10840,Ciudad de México,La Magdalena Contreras,Ciudad de México,Barrio,Las Calles,10901
10840,Ciudad de México,La Magdalena Contreras,Ciudad de México,Barrio,Plazuela del Pedregal,10901
10900,Ciudad de México,La Magdalena Contreras,Ciudad de México,Pueblo,San Nicolás Totolapan,10901
10910,Ciudad de México,La Magdalena Contreras,Ciudad de México,Pueblo,La Magdalena,10581
10920,Ciudad de México,La Magdalena Contreras,Ciudad de México,Colonia,Las Huertas,10901
10926,Ciudad de México,La Magdalena Contreras,Ciudad de México,Campamento,Tierra Colorada,10901
11000,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,Lomas de Chapultepec I Sección,11801
11000,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,Lomas de Chapultepec VIII Sección,11801
11000,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,Lomas de Chapultepec II Sección,11801
11000,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,Lomas de Chapultepec III Sección,11801
11000,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,Lomas de Chapultepec IV Sección,11801
11000,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,Lomas de Chapultepec V Sección,11801
11000,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,Lomas de Chapultepec VI Sección,11801
11000,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,Lomas de Chapultepec VII Sección,11801
11040,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,Molino del Rey,11801
11100,Ciudad de México,Miguel Hidalgo,Ciudad de México,Equipamiento,Bosque de Chapultepec II Sección,11801
11100,Ciudad de México,Miguel Hidalgo,Ciudad de México,Equipamiento,Bosque de Chapultepec III Sección,11801
11200,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,Lomas Hermosa,11411
11200,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,Lomas de Sotelo,11411
11210,Ciudad de México,Miguel Hidalgo,Ciudad de México,Pueblo,San Lorenzo Tlaltenango,11411
11220,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,Periodista,11411
11230,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,Argentina Poniente,11411
11240,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,Ignacio Manuel Altamirano,11411
11250,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,10 de Abril,11411
11260,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,México Nuevo,11411
11260,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,San Joaquín,11411
13060,Ciudad de México,Tláhuac,Ciudad de México,Barrio,Santa Ana,13011
13070,Ciudad de México,Tláhuac,Ciudad de México,Barrio,La Magdalena,13011
13070,Ciudad de México,Tláhuac,Ciudad de México,Barrio,San Miguel,13011
13080,Ciudad de México,Tláhuac,Ciudad de México,Barrio,Los Reyes,13011
13090,Ciudad de México,Tláhuac,Ciudad de México,Colonia,Quiahuatla,13011
13093,Ciudad de México,Tláhuac,Ciudad de México,Colonia,San Sebastián,13011
13094,Ciudad de México,Tláhuac,Ciudad de México,Colonia,San Isidro,13011
13099,Ciudad de México,Tláhuac,Ciudad de México,Barrio,San Andrés,13011
13100,Ciudad de México,Tláhuac,Ciudad de México,Barrio,La Guadalupe,13011
13120,Ciudad de México,Tláhuac,Ciudad de México,Colonia,Ampliación Santa Catarina,13011
13120,Ciudad de México,Tláhuac,Ciudad de México,Barrio,Santiago,13011
13150,Ciudad de México,Tláhuac,Ciudad de México,Barrio,La Concepción,13011
13180,Ciudad de México,Tláhuac,Ciudad de México,Barrio,San Miguel,13011
13200,Ciudad de México,Tláhuac,Ciudad de México,Colonia,Miguel Hidalgo,13221
13210,Ciudad de México,Tláhuac,Ciudad de México,Colonia,Los Olivos,13221
13219,Ciudad de México,Tláhuac,Ciudad de México,Colonia,Las Arboledas,13221
13219,Ciudad de México,Tláhuac,Ciudad de México,Colonia,Ampliación Los Olivos,13221
13220,Ciudad de México,Tláhuac,Ciudad de México,Colonia,La Nopalera,13221
13230,Ciudad de México,Tláhuac,Ciudad de México,Colonia,Granjas Cabrera,13221
13250,Ciudad de México,Tláhuac,Ciudad de México,Colonia,La Turba,13221
13270,Ciudad de México,Tláhuac,Ciudad de México,Colonia,Del Mar,13221
13273,Ciudad de México,Tláhuac,Ciudad de México,Colonia,La Draga,13221
13278,Ciudad de México,Tláhuac,Ciudad de México,Colonia,Villa Centroamericana,13221
13280,Ciudad de México,Tláhuac,Ciudad de México,Colonia,Agrícola Metropolitana,13221
13300,Ciudad de México,Tláhuac,Ciudad de México,Barrio,Santa Ana Centro,13221
13300,Ciudad de México,Tláhuac,Ciudad de México,Barrio,Santiago Centro,13221
13300,Ciudad de México,Tláhuac,Ciudad de México,Barrio,Santa Ana Poniente,13221
13300,Ciudad de México,Tláhuac,Ciudad de México,Barrio,Santa Ana Norte,13221
13300,Ciudad de México,Tláhuac,Ciudad de México,Barrio,Santiago Norte,13221
13310,Ciudad de México,Tláhuac,Ciudad de México,Colonia,Zapotitla,13221
13315,Ciudad de México,Tláhuac,Ciudad de México,Colonia,Ampliación Zapotitla,13221
13319,Ciudad de México,Tláhuac,Ciudad de México,Colonia,La Estación,13221
13360,Ciudad de México,Tláhuac,Ciudad de México,Colonia,La Conchita Zapotitlán,13221
13360,Ciudad de México,Tláhuac,Ciudad de México,Barrio,Santa Ana Sur,13221
13360,Ciudad de México,Tláhuac,Ciudad de México,Barrio,Santiago Sur,13221
13400,Ciudad de México,Tláhuac,Ciudad de México,Pueblo,San Francisco Tlaltenco,13011
13410,Ciudad de México,Tláhuac,Ciudad de México,Colonia,López Portillo,13011
13419,Ciudad de México,Tláhuac,Ciudad de México,Colonia,Ampliación José López Portillo,13011
13420,Ciudad de México,Tláhuac,Ciudad de México,Colonia,Selene,13011
13430,Ciudad de México,Tláhuac,Ciudad de México,Colonia,Ampliación Selene,13011
13440,Ciudad de México,Tláhuac,Ciudad de México,Colonia,Zacatenco,13011
13450,Ciudad de México,Tláhuac,Ciudad de México,Colonia,Guadalupe Tlaltenco,13011
13450,Ciudad de México,Tláhuac,Ciudad de México,Colonia,Ojo de Agua,13011
13460,Ciudad de México,Tláhuac,Ciudad de México,Colonia,El Triángulo,13011
13508,Ciudad de México,Tláhuac,Ciudad de México,Barrio,San Agustín,13011
13508,Ciudad de México,Tláhuac,Ciudad de México,Barrio,La Soledad,13011
13509,Ciudad de México,Tláhuac,Ciudad de México,Barrio,La Concepción,13011
13510,Ciudad de México,Tláhuac,Ciudad de México,Colonia,La Lupita,13011
13520,Ciudad de México,Tláhuac,Ciudad de México,Colonia,Francisco Villa,13011
13530,Ciudad de México,Tláhuac,Ciudad de México,Colonia,Jaime Torres Bodet,13011
13530,Ciudad de México,Tláhuac,Ciudad de México,Colonia,La Asunción,13011
13540,Ciudad de México,Tláhuac,Ciudad de México,Colonia,El Rosario,13011
13540,Ciudad de México,Tláhuac,Ciudad de México,Colonia,Tierra Blanca,13011
13545,Ciudad de México,Tláhuac,Ciudad de México,Colonia,Ampliación La Conchita,13011
13549,Ciudad de México,Tláhuac,Ciudad de México,Colonia,Peña Alta,13011
13550,Ciudad de México,Tláhuac,Ciudad de México,Colonia,Jardines del Llano,13011
13550,Ciudad de México,Tláhuac,Ciudad de México,Colonia,Potrero del Llano,13011
03103,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Del Valle Norte,03001
03104,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Del Valle Sur,03001
03200,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Tlacoquemécatl,03001
03230,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Actipan,03001
03240,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Acacias,03001
03300,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Portales Sur,03501
03303,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Portales Norte,03501
03310,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Santa Cruz Atoyac,03501
03320,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Residencial Emperadores,03501
03330,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Xoco,03501
03340,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,General Pedro María Anaya,03501
03400,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Álamos,03501
03410,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Postal,03501
03420,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Miguel Alemán,03501
03430,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Josefa Ortiz de Domínguez,03501
03440,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Niños Héroes,03501
03500,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Nativitas,03501
03510,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Moderna,03501
03520,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Iztaccihuatl,03501
03530,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Villa de Cortés,03501
03540,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Del Carmen,03501
03550,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Zacahuitzco,03501
03560,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Albert,03501
03570,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Portales Oriente,03501
03580,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Miravalle,03501
03590,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Ermita,03501
03600,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Vértiz Narvarte,03501
03610,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Américas Unidas,03501
03620,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Periodista,03501
03630,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Independencia,03501
03640,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Del Lago,03501
03650,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Letrán Valle,03501
03660,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,San Simón Ticumac,03501
03700,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Santa María Nonoalco,03901
03710,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Ciudad de los Deportes,03901
03720,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Nochebuena,03901
03730,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,San Juan,03901
03740,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Extremadura Insurgentes,03901
03800,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,San Pedro de los Pinos,03901
03810,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Nápoles,03901
03820,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,8 de Agosto,03901
03840,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Ampliación Nápoles,03901
03900,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,San José Insurgentes,03901
03910,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Mixcoac,03901
03920,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Insurgentes Mixcoac,03901
03930,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Merced Gómez,03901
03940,Ciudad de México,Benito Juárez,Ciudad de México,Colonia,Crédito Constructor,03901
04000,Ciudad de México,Coyoacán,Ciudad de México,Colonia,Villa Coyoacán,03501
04010,Ciudad de México,Coyoacán,Ciudad de México,Barrio,Santa Catarina,03501
04020,Ciudad de México,Coyoacán,Ciudad de México,Barrio,La Concepción,03501
04030,Ciudad de México,Coyoacán,Ciudad de México,Barrio,San Lucas,03501
11650,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,Reforma Social,11801
11700,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,Bosque de las Lomas,11801
11800,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,Escandón I Sección,11801
11800,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,Escandón II Sección,11801
11810,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,16 de Septiembre,11801
11820,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,América,11801
11830,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,Daniel Garza,11801
11840,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,Ampliación Daniel Garza,11801
11850,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,San Miguel Chapultepec I Sección,11801
11850,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,San Miguel Chapultepec II Sección,11801
11860,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,Observatorio,11801
11870,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,Tacubaya,11801
11910,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,Lomas de Bezares,11801
11920,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,Real de las Lomas,11801
11930,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,Lomas de Reforma,11801
11950,Ciudad de México,Miguel Hidalgo,Ciudad de México,Colonia,Lomas Altas,11801
12000,Ciudad de México,Milpa Alta,Ciudad de México,Barrio,La Concepción,12001
12000,Ciudad de México,Milpa Alta,Ciudad de México,Barrio,La Luz,12001
12000,Ciudad de México,Milpa Alta,Ciudad de México,Barrio,Los Ángeles,12001
12000,Ciudad de México,Milpa Alta,Ciudad de México,Barrio,San Mateo,12001
12000,Ciudad de México,Milpa Alta,Ciudad de México,Barrio,Santa Cruz,12001
12000,Ciudad de México,Milpa Alta,Ciudad de México,Barrio,Santa Martha,12001
12000,Ciudad de México,Milpa Alta,Ciudad de México,Colonia,Villa Milpa Alta Centro,12001
12070,Ciudad de México,Milpa Alta,Ciudad de México,Barrio,San Agustin,12001
12080,Ciudad de México,Milpa Alta,Ciudad de México,Pueblo,San Agustin Ohtenco,12001
12100,Ciudad de México,Milpa Alta,Ciudad de México,Barrio,Cruztitla,12001
12100,Ciudad de México,Milpa Alta,Ciudad de México,Barrio,Tecaxtitla,12001
12100,Ciudad de México,Milpa Alta,Ciudad de México,Barrio,Tenantitla,12001
12100,Ciudad de México,Milpa Alta,Ciudad de México,Barrio,Xaltipac,12001
12100,Ciudad de México,Milpa Alta,Ciudad de México,Barrio,Xochitepec,12001
12110,Ciudad de México,Milpa Alta,Ciudad de México,Colonia,Emiliano Zapata,13611
12110,Ciudad de México,Milpa Alta,Ciudad de México,Colonia,La Conchita,13611
12200,Ciudad de México,Milpa Alta,Ciudad de México,Barrio,Nochtla,12001
12200,Ciudad de México,Milpa Alta,Ciudad de México,Barrio,Ocotitla,12001
12200,Ciudad de México,Milpa Alta,Ciudad de México,Barrio,Panchimalco,12001
12200,Ciudad de México,Milpa Alta,Ciudad de México,Barrio,Tula,12001
12250,Ciudad de México,Milpa Alta,Ciudad de México,Pueblo,San Bartolomé Xicomulco,12001
12300,Ciudad de México,Milpa Alta,Ciudad de México,Pueblo,San Salvador Cuauhtenco,12001
12400,Ciudad de México,Milpa Alta,Ciudad de México,Barrio,Centro,12001
12400,Ciudad de México,Milpa Alta,Ciudad de México,Barrio,San Juan,12001
